Code Région;Région;Code Département;Nom Département;Code Type Prod;Type Production;ID_type_inj;Type Injection;Tranche;Stockage Existence;Fin De Trimestre;FA_en_cours_nbr;FA_en_cours_puiss;entrée_FA_nbr;entrée_FA_puiss;sortie_FA_nbr;sortie_FA_puiss
84;Auvergne-Rhône-Alpes;1;Ain;200;Eolien;3;Autoconsommation sans injection;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;300;Hydraulique;1;Injection totale;"b-]36;100]";NON;2020-12-31;1;0.09;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;400;Bio énergie;1;Injection totale;"d-]250;...[";NON;2020-12-31;0;0.0;0;0.0;1;0.499
84;Auvergne-Rhône-Alpes;1;Ain;500;Cogénération;1;Injection totale;"d-]250;...[";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;100;Photovoltaïque;1;Injection totale;"b-]36;100]";NON;2020-12-31;294;27.14156;70;6.53707;39;3.66181
84;Auvergne-Rhône-Alpes;3;Allier;100;Photovoltaïque;2;Injection du surplus;"d-]250;...[";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;100;Photovoltaïque;3;Autoconsommation sans injection;"c-]100;250]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;200;Eolien;1;Injection totale;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";OUI;2020-12-31;2;0.0066;1;0.003;3;0.012
84;Auvergne-Rhône-Alpes;7;Ardèche;100;Photovoltaïque;3;Autoconsommation sans injection;"c-]100;250]";NON;2020-12-31;2;0.363;1;0.143;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;100;Photovoltaïque;3;Autoconsommation sans injection;"d-]250;...[";NON;2020-12-31;1;0.476;1;0.476;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;200;Eolien;1;Injection totale;"b-]36;100]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;200;Eolien;2;Injection du surplus;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;300;Hydraulique;3;Autoconsommation sans injection;"d-]250;...[";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;600;Autres;1;Injection totale;"c-]100;250]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";NON;2020-12-31;40;0.18864;37;0.12914;23;0.08196
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"b-]36;100]";NON;2020-12-31;246;22.90351;35;3.28335;35;3.07857
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;500;Cogénération;1;Injection totale;"c-]100;250]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;1;Injection totale;"b-]36;100]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;38;Isère;100;Photovoltaïque;3;Autoconsommation sans injection;"c-]100;250]";NON;2020-12-31;3;0.586;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;38;Isère;200;Eolien;2;Injection du surplus;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;38;Isère;300;Hydraulique;1;Injection totale;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;38;Isère;300;Hydraulique;2;Injection du surplus;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;38;Isère;300;Hydraulique;3;Autoconsommation sans injection;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;38;Isère;500;Cogénération;1;Injection totale;"b-]36;100]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;38;Isère;600;Autres;1;Injection totale;"d-]250;...[";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;42;Loire;100;Photovoltaïque;2;Injection du surplus;"c-]100;250]";NON;2020-12-31;1;0.249;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;42;Loire;600;Autres;1;Injection totale;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;43;Haute-Loire;100;Photovoltaïque;1;Injection totale;"a-]0;36]";OUI;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;43;Haute-Loire;100;Photovoltaïque;1;Injection totale;"b-]36;100]";NON;2020-12-31;108;9.63323;24;2.10113;14;1.2959
84;Auvergne-Rhône-Alpes;43;Haute-Loire;100;Photovoltaïque;2;Injection du surplus;"b-]36;100]";NON;2020-12-31;3;0.2478;1;0.0828;1;0.048
84;Auvergne-Rhône-Alpes;43;Haute-Loire;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";NON;2020-12-31;0;0.0;6;0.00811;6;0.00811
84;Auvergne-Rhône-Alpes;43;Haute-Loire;400;Bio énergie;2;Injection du surplus;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;100;Photovoltaïque;1;Injection totale;"a-]0;36]";NON;2020-12-31;60;0.89744;14;0.1509;16;0.3223
84;Auvergne-Rhône-Alpes;69;Rhône;400;Bio énergie;1;Injection totale;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;500;Cogénération;3;Autoconsommation sans injection;"c-]100;250]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;600;Autres;1;Injection totale;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;600;Autres;1;Injection totale;"d-]250;...[";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;100;Photovoltaïque;2;Injection du surplus;"c-]100;250]";NON;2020-12-31;1;0.15;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";NON;2020-12-31;1;0.015;12;0.04607;13;0.04607
84;Auvergne-Rhône-Alpes;73;Savoie;100;Photovoltaïque;3;Autoconsommation sans injection;"b-]36;100]";NON;2020-12-31;2;0.116;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;300;Hydraulique;1;Injection totale;"a-]0;36]";NON;2020-12-31;1;0.018;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;300;Hydraulique;1;Injection totale;"c-]100;250]";NON;2020-12-31;1;0.15;0;0.0;1;0.24
84;Auvergne-Rhône-Alpes;73;Savoie;500;Cogénération;1;Injection totale;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;300;Hydraulique;1;Injection totale;"d-]250;...[";NON;2020-12-31;3;5.264;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;500;Cogénération;1;Injection totale;"b-]36;100]";NON;2020-12-31;1;0.05;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;43;Haute-Loire;100;Photovoltaïque;3;Autoconsommation sans injection;"c-]100;250]";NON;2020-09-30;2;0.438;1;0.238;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";NON;2020-09-30;192;0.93504;149;0.65059;88;0.3871
84;Auvergne-Rhône-Alpes;1;Ain;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";NON;2020-09-30;179;1.01394;145;0.69598;95;0.45254
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;2;Injection du surplus;"b-]36;100]";NON;2020-09-30;6;0.41;1;0.1;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;100;Photovoltaïque;1;Injection totale;"d-]250;...[";NON;2020-09-30;1;4.176;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";NON;2020-09-30;0;0.0;7;0.02243;7;0.02243
84;Auvergne-Rhône-Alpes;7;Ardèche;100;Photovoltaïque;1;Injection totale;"b-]36;100]";NON;2020-09-30;79;7.25099;7;0.66529;9;0.81
84;Auvergne-Rhône-Alpes;15;Cantal;100;Photovoltaïque;1;Injection totale;"d-]250;...[";NON;2020-09-30;3;4.989;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"b-]36;100]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;38;Isère;100;Photovoltaïque;1;Injection totale;"b-]36;100]";NON;2020-09-30;111;10.28226;27;2.48742;9;0.7862
84;Auvergne-Rhône-Alpes;42;Loire;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";OUI;2020-09-30;1;0.003;1;0.003;0;0.0
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";OUI;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;43;Haute-Loire;100;Photovoltaïque;1;Injection totale;"a-]0;36]";OUI;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;43;Haute-Loire;100;Photovoltaïque;2;Injection du surplus;"b-]36;100]";NON;2020-09-30;3;0.213;1;0.099;0;0.0
84;Auvergne-Rhône-Alpes;43;Haute-Loire;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";NON;2020-09-30;0;0.0;7;0.03562;7;0.03562
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;100;Photovoltaïque;3;Autoconsommation sans injection;"c-]100;250]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;100;Photovoltaïque;3;Autoconsommation sans injection;"c-]100;250]";NON;2020-09-30;1;0.146;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;100;Photovoltaïque;1;Injection totale;"c-]100;250]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;100;Photovoltaïque;1;Injection totale;"d-]250;...[";NON;2020-09-30;3;2.5848;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;100;Photovoltaïque;3;Autoconsommation sans injection;"d-]250;...[";NON;2020-09-30;1;0.33;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;200;Eolien;2;Injection du surplus;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;200;Eolien;3;Autoconsommation sans injection;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;200;Eolien;3;Autoconsommation sans injection;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;200;Eolien;1;Injection totale;"b-]36;100]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;300;Hydraulique;1;Injection totale;"c-]100;250]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;300;Hydraulique;1;Injection totale;"b-]36;100]";NON;2020-09-30;1;0.06539;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;43;Haute-Loire;300;Hydraulique;1;Injection totale;"a-]0;36]";NON;2020-09-30;1;0.01;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;300;Hydraulique;1;Injection totale;"d-]250;...[";NON;2020-09-30;2;1.025;1;0.665;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"d-]250;...[";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;38;Isère;300;Hydraulique;3;Autoconsommation sans injection;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;300;Hydraulique;1;Injection totale;"d-]250;...[";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;400;Bio énergie;1;Injection totale;"d-]250;...[";NON;2020-09-30;2;2.999;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;42;Loire;400;Bio énergie;1;Injection totale;"c-]100;250]";NON;2020-09-30;2;0.45;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"b-]36;100]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;400;Bio énergie;1;Injection totale;"c-]100;250]";NON;2020-09-30;0;0.0;0;0.0;1;0.16
84;Auvergne-Rhône-Alpes;43;Haute-Loire;400;Bio énergie;1;Injection totale;"c-]100;250]";NON;2020-09-30;3;0.459;0;0.0;1;0.15
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;400;Bio énergie;2;Injection du surplus;"c-]100;250]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;500;Cogénération;1;Injection totale;"d-]250;...[";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;500;Cogénération;2;Injection du surplus;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;500;Cogénération;3;Autoconsommation sans injection;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;500;Cogénération;1;Injection totale;"d-]250;...[";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;500;Cogénération;3;Autoconsommation sans injection;"c-]100;250]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;600;Autres;1;Injection totale;"d-]250;...[";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;43;Haute-Loire;600;Autres;1;Injection totale;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;42;Loire;600;Autres;1;Injection totale;"d-]250;...[";OUI;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;38;Isère;600;Autres;2;Injection du surplus;"c-]100;250]";OUI;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;600;Autres;1;Injection totale;"b-]36;100]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;600;Autres;2;Injection du surplus;"a-]0;36]";NON;2020-09-30;1;0.001;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;600;Autres;1;Injection totale;"c-]100;250]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;01;Ain;300;Hydraulique;3;Autoconsommation sans injection;"a-]0;36]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;01;Ain;300;Hydraulique;1;Injection totale;"d-]250;...[";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;01;Ain;600;Autres;2;Injection du surplus;"a-]0;36]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;03;Allier;100;Photovoltaïque;1;Injection totale;"a-]0;36]";Non Dispo;2020-03-31;24;0.4311;4;0.06;5;0.1091
84;Auvergne-Rhône-Alpes;03;Allier;500;Cogénération;1;Injection totale;"a-]0;36]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;07;Ardèche;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";Non Dispo;2020-03-31;1;0.01575;3;0.009;4;0.015
84;Auvergne-Rhône-Alpes;07;Ardèche;100;Photovoltaïque;3;Autoconsommation sans injection;"d-]250;...[";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;07;Ardèche;400;Bio énergie;1;Injection totale;"c-]100;250]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;07;Ardèche;500;Cogénération;1;Injection totale;"d-]250;...[";Non Dispo;2020-03-31;1;1.96;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;07;Ardèche;600;Autres;1;Injection totale;"a-]0;36]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;100;Photovoltaïque;1;Injection totale;"c-]100;250]";Non Dispo;2020-03-31;23;5.0084;2;0.4189;1;0.24
84;Auvergne-Rhône-Alpes;15;Cantal;100;Photovoltaïque;1;Injection totale;"a-]0;36]";Non Dispo;2020-03-31;24;0.6345;4;0.132;2;0.054
84;Auvergne-Rhône-Alpes;15;Cantal;200;Eolien;2;Injection du surplus;"a-]0;36]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;300;Hydraulique;1;Injection totale;"c-]100;250]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;300;Hydraulique;1;Injection totale;"d-]250;...[";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;600;Autres;1;Injection totale;"c-]100;250]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";Non Dispo;2020-03-31;79;0.4087;103;0.4394;141;0.5977
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"b-]36;100]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;500;Cogénération;1;Injection totale;"a-]0;36]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;2;Injection du surplus;"d-]250;...[";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;38;Isère;100;Photovoltaïque;1;Injection totale;"c-]100;250]";Non Dispo;2020-03-31;14;2.921;1;0.132;2;0.396
84;Auvergne-Rhône-Alpes;38;Isère;100;Photovoltaïque;1;Injection totale;"d-]250;...[";Non Dispo;2020-03-31;13;35.815;5;22.12;1;0.45
84;Auvergne-Rhône-Alpes;38;Isère;300;Hydraulique;2;Injection du surplus;"a-]0;36]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;38;Isère;500;Cogénération;1;Injection totale;"d-]250;...[";Non Dispo;2020-03-31;2;12.973;0;0.0;1;0.8
84;Auvergne-Rhône-Alpes;42;Loire;100;Photovoltaïque;1;Injection totale;"d-]250;...[";Non Dispo;2020-03-31;5;14.287;1;1.56;1;2.035
84;Auvergne-Rhône-Alpes;42;Loire;100;Photovoltaïque;1;Injection totale;"a-]0;36]";Non Dispo;2020-03-31;34;0.5193;8;0.1563;7;0.0757
84;Auvergne-Rhône-Alpes;42;Loire;100;Photovoltaïque;2;Injection du surplus;"c-]100;250]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;42;Loire;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";Non Dispo;2020-03-31;0;0.0;16;0.03615;16;0.03615
84;Auvergne-Rhône-Alpes;42;Loire;400;Bio énergie;1;Injection totale;"c-]100;250]";Non Dispo;2020-03-31;3;0.697;0;0.0;1;0.15
84;Auvergne-Rhône-Alpes;43;Haute-Loire;300;Hydraulique;1;Injection totale;"c-]100;250]";Non Dispo;2020-03-31;1;0.21;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;43;Haute-Loire;400;Bio énergie;1;Injection totale;"d-]250;...[";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;43;Haute-Loire;400;Bio énergie;1;Injection totale;"b-]36;100]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;100;Photovoltaïque;2;Injection du surplus;"d-]250;...[";Non Dispo;2020-03-31;1;0.45;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;100;Photovoltaïque;2;Injection du surplus;"b-]36;100]";Non Dispo;2020-03-31;3;0.193;2;0.148;1;0.0999
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;300;Hydraulique;2;Injection du surplus;"a-]0;36]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;63;Puy-de-Dôme;500;Cogénération;1;Injection totale;"a-]0;36]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;100;Photovoltaïque;3;Autoconsommation sans injection;"d-]250;...[";Non Dispo;2020-03-31;2;0.882;1;0.462;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;200;Eolien;2;Injection du surplus;"a-]0;36]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;300;Hydraulique;1;Injection totale;"d-]250;...[";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;500;Cogénération;1;Injection totale;"a-]0;36]";Non Dispo;2020-03-31;1;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;500;Cogénération;3;Autoconsommation sans injection;"d-]250;...[";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;69;Rhône;500;Cogénération;2;Injection du surplus;"d-]250;...[";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;100;Photovoltaïque;1;Injection totale;"d-]250;...[";Non Dispo;2020-03-31;1;4.224;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;100;Photovoltaïque;1;Injection totale;"c-]100;250]";Non Dispo;2020-03-31;2;0.468;1;0.25;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;300;Hydraulique;2;Injection du surplus;"d-]250;...[";Non Dispo;2020-03-31;1;1.78;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;73;Savoie;300;Hydraulique;1;Injection totale;"b-]36;100]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";Non Dispo;2020-03-31;148;0.8164;80;0.3487;88;0.3719
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;100;Photovoltaïque;3;Autoconsommation sans injection;"d-]250;...[";Non Dispo;2020-03-31;1;0.6572;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;300;Hydraulique;2;Injection du surplus;"c-]100;250]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;500;Cogénération;1;Injection totale;"c-]100;250]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;74;Haute-Savoie;600;Autres;1;Injection totale;"c-]100;250]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";OUI;2021-03-31;5;0.02262;4;0.01962;2;0.012
84;Auvergne-Rhône-Alpes;1;Ain;300;Hydraulique;1;Injection totale;"c-]100;250]";NON;2021-03-31;1;0.125;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;400;Bio énergie;1;Injection totale;"b-]36;100]";NON;2021-03-31;1;0.044;1;0.044;0;0.0
84;Auvergne-Rhône-Alpes;1;Ain;500;Cogénération;1;Injection totale;"d-]250;...[";OUI;2021-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;100;Photovoltaïque;1;Injection totale;"a-]0;36]";OUI;2021-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";NON;2021-03-31;0;0.0;10;0.09452;10;0.09452
84;Auvergne-Rhône-Alpes;3;Allier;100;Photovoltaïque;3;Autoconsommation sans injection;"b-]36;100]";NON;2021-03-31;1;0.04;1;0.04;0;0.0
84;Auvergne-Rhône-Alpes;3;Allier;500;Cogénération;1;Injection totale;"d-]250;...[";NON;2021-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;200;Eolien;1;Injection totale;"b-]36;100]";NON;2021-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;300;Hydraulique;2;Injection du surplus;"a-]0;36]";NON;2021-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;7;Ardèche;400;Bio énergie;1;Injection totale;"b-]36;100]";NON;2021-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;100;Photovoltaïque;1;Injection totale;"c-]100;250]";NON;2021-03-31;26;5.73864;2;0.49968;1;0.235
84;Auvergne-Rhône-Alpes;15;Cantal;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";NON;2021-03-31;20;0.122;25;0.09848;38;0.13684
84;Auvergne-Rhône-Alpes;15;Cantal;400;Bio énergie;1;Injection totale;"c-]100;250]";NON;2021-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;500;Cogénération;3;Autoconsommation sans injection;"a-]0;36]";NON;2021-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;15;Cantal;600;Autres;1;Injection totale;"c-]100;250]";NON;2021-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"c-]100;250]";NON;2021-03-31;1;0.22;0;0.0;1;0.169
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"b-]36;100]";NON;2021-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"d-]250;...[";NON;2021-03-31;0;0.0;0;0.0;0;0.0
