"année";"nom territoire";"code insee";"nom commune";"secteur";"énergie";"usage";"valeur (GWh)"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26108";"Crest";"Tous secteurs hors branche énergie";"Toutes énergies";"Tous usages";"178,614978144239"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26108";"Crest";"Transport routier";"Electricité";"Tous usages";"0,0159760478905701"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26108";"Crest";"Transport routier";"Electricité";"Transport de marchandises";"0,0090253124538841"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26108";"Crest";"Transport routier";"Electricité";"Transport de personnes";"0,00695073543668603"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26108";"Crest";"Transport routier";"Organo-carburants";"Tous usages";"3,1950510932926"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26108";"Crest";"Transport routier";"Organo-carburants";"Transport de marchandises";"1,09342447398361"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26108";"Crest";"Transport routier";"Organo-carburants";"Transport de personnes";"2,10162661930899"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26108";"Crest";"Transport routier";"PP";"Tous usages";"40,0184321053799"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26108";"Crest";"Transport routier";"PP";"Transport de marchandises";"14,0353901691455"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26108";"Crest";"Transport routier";"PP";"Transport de personnes";"25,9830419362344"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26108";"Crest";"Transport routier";"Toutes énergies";"Tous usages";"43,2294592465631"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26108";"Crest";"Transport routier";"Toutes énergies";"Transport de marchandises";"15,137839955583"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26108";"Crest";"Transport routier";"Toutes énergies";"Transport de personnes";"28,0916192909801"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Agriculture, sylviculture et aquaculture";"Electricité";"Agricole - Exploitations sf élec spé lait";"0,0835458599378913"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Agriculture, sylviculture et aquaculture";"Electricité";"Tous usages";"0,0835458599378913"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Agriculture, sylviculture et aquaculture";"Organo-carburants";"Agricole - engins";"0,00628992220937245"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Agriculture, sylviculture et aquaculture";"Organo-carburants";"Tous usages";"0,00628992220937245"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Agriculture, sylviculture et aquaculture";"PP";"Agricole - engins";"0,0787090265659309"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Agriculture, sylviculture et aquaculture";"PP";"Agricole - Exploitations sf élec spé lait";"0,0440447921913593"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Agriculture, sylviculture et aquaculture";"PP";"Tous usages";"0,12275381875729"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Agriculture, sylviculture et aquaculture";"Toutes énergies";"Agricole - engins";"0,0849989487753033"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Agriculture, sylviculture et aquaculture";"Toutes énergies";"Agricole - Exploitations sf élec spé lait";"0,127590652129251"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Agriculture, sylviculture et aquaculture";"Toutes énergies";"Tous usages";"0,212589600904554"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Autres transports";"Organo-carburants";"Tous usages";"0,00904834035190867"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Autres transports";"Organo-carburants";"Transport de personnes";"0,00904834035190867"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Autres transports";"PP";"Tous usages";"0,113226529268479"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Autres transports";"PP";"Transport de personnes";"0,113226529268479"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Autres transports";"Toutes énergies";"Tous usages";"0,122274869620388"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Autres transports";"Toutes énergies";"Transport de personnes";"0,122274869620388"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Industrie hors branche énergie";"PP";"Tous usages";"0,0464729191116274"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Industrie hors branche énergie";"Toutes énergies";"Tous usages";"0,0464729191116274"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"Electricité";"Autre électricité spécifique";"0,133044348330186"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"Electricité";"Chauffage";"0,0612203998506521"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"Electricité";"Cuisson";"0,0556536810805573"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"Electricité";"Eclairage";"0,0364918518826161"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"Electricité";"ECS";"0,114121071575261"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"Electricité";"Froid";"0,0664911825887975"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"Electricité";"Lavage";"0,0749958152591317"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"Electricité";"Tous usages";"0,542018350567202"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"ENRt";"Chauffage";"0,574894771831073"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"ENRt";"Tous usages";"0,574894771831073"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"PP";"Chauffage";"0,400136213120055"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"PP";"Cuisson";"0,0272848253186974"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"PP";"ECS";"0,048111511306466"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"PP";"Loisirs";"0,0108491352308097"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"PP";"Tous usages";"0,486381684976028"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"Toutes énergies";"Autre électricité spécifique";"0,133044348330186"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"Toutes énergies";"Chauffage";"1,03625138480178"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"Toutes énergies";"Cuisson";"0,0829385063992547"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"Toutes énergies";"Eclairage";"0,0364918518826161"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"Toutes énergies";"ECS";"0,162232582881727"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"Toutes énergies";"Froid";"0,0664911825887975"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"Toutes énergies";"Lavage";"0,0749958152591317"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"Toutes énergies";"Loisirs";"0,0108491352308097"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Résidentiel";"Toutes énergies";"Tous usages";"1,6032948073743"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"Electricité";"Autres usages";"0,000728589995935281"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"Electricité";"Chauffage";"0,00801389998465526"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"Electricité";"Climatisation";"0,00176114606263566"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"Electricité";"Cuisson";"0,00184979713234392"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"Electricité";"Eclairage public";"0,0117956774327625"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"Electricité";"ECS";"0,00163901347650287"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"Electricité";"Electricité spécifique";"0,0113678149887027"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"Electricité";"Tous usages";"0,0371559390735382"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"ENRt";"Autres usages";"0,000339618947758237"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"ENRt";"Chauffage";"0,000995602153929515"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"ENRt";"Cuisson";"0,000139580435093411"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"ENRt";"ECS";"0,00015551948711302"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"ENRt";"Tous usages";"0,00163032102389418"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"PP";"Autres usages";"0,0058763354948189"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"PP";"Chauffage";"0,00920638015332409"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"PP";"Cuisson";"0,000173850841149492"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"PP";"ECS";"0,0019725995550481"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"PP";"Tous usages";"0,0172291660443406"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"Toutes énergies";"Autres usages";"0,00694454443851242"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"Toutes énergies";"Chauffage";"0,0182158822919089"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"Toutes énergies";"Climatisation";"0,00176114606263566"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"Toutes énergies";"Cuisson";"0,00216322840858682"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"Toutes énergies";"Eclairage public";"0,0117956774327625"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"Toutes énergies";"ECS";"0,00376713251866399"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"Toutes énergies";"Electricité spécifique";"0,0113678149887027"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tertiaire";"Toutes énergies";"Tous usages";"0,056015426141773"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tous secteurs hors branche énergie";"Electricité";"Tous usages";"0,664159008611802"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tous secteurs hors branche énergie";"ENRt";"Tous usages";"0,576525092854967"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tous secteurs hors branche énergie";"Organo-carburants";"Tous usages";"0,302462917640015"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tous secteurs hors branche énergie";"PP";"Tous usages";"4,38935152684368"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Tous secteurs hors branche énergie";"Toutes énergies";"Tous usages";"5,93249854595046"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Transport routier";"Electricité";"Tous usages";"0,00143885903317127"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Transport routier";"Electricité";"Transport de marchandises";"0,000811948764522444"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Transport routier";"Electricité";"Transport de personnes";"0,000626910268648821"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Transport routier";"Organo-carburants";"Tous usages";"0,287124655078734"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Transport routier";"Organo-carburants";"Transport de marchandises";"0,105486075130585"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Transport routier";"Organo-carburants";"Transport de personnes";"0,181638579948149"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Transport routier";"PP";"Tous usages";"3,60328740868591"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Transport routier";"PP";"Transport de marchandises";"1,35669196719011"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Transport routier";"PP";"Transport de personnes";"2,2465954414958"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Transport routier";"Toutes énergies";"Tous usages";"3,89185092279782"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Transport routier";"Toutes énergies";"Transport de marchandises";"1,46298999108522"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26122";"Espenel";"Transport routier";"Toutes énergies";"Transport de personnes";"2,4288609317126"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Agriculture, sylviculture et aquaculture";"Electricité";"Agricole - Exploitations sf élec spé lait";"0,160348485981866"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Agriculture, sylviculture et aquaculture";"Electricité";"Tous usages";"0,160348485981866"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Agriculture, sylviculture et aquaculture";"Organo-carburants";"Agricole - engins";"0,0479793293277969"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Agriculture, sylviculture et aquaculture";"Organo-carburants";"Tous usages";"0,0479793293277969"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Agriculture, sylviculture et aquaculture";"PP";"Agricole - engins";"0,600389985912703"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Agriculture, sylviculture et aquaculture";"PP";"Agricole - Exploitations sf élec spé lait";"0,0555613787654069"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Agriculture, sylviculture et aquaculture";"PP";"Tous usages";"0,65595136467811"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Agriculture, sylviculture et aquaculture";"Toutes énergies";"Agricole - engins";"0,6483693152405"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Agriculture, sylviculture et aquaculture";"Toutes énergies";"Agricole - Exploitations sf élec spé lait";"0,215909864747273"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Agriculture, sylviculture et aquaculture";"Toutes énergies";"Tous usages";"0,864279179987773"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Industrie hors branche énergie";"CMS";"Tous usages";"0,0000705417686493439"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Industrie hors branche énergie";"Electricité";"Tous usages";"0,450979756630949"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Industrie hors branche énergie";"ENRt";"Tous usages";"0,00535317002383263"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Industrie hors branche énergie";"Gaz";"Tous usages";"0,0244762956014712"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Industrie hors branche énergie";"PP";"Tous usages";"1,12663367409745"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Industrie hors branche énergie";"Toutes énergies";"Tous usages";"1,60751343812235"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"Electricité";"Autre électricité spécifique";"0,67434555349349"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"Electricité";"Chauffage";"0,438849034857745"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"Electricité";"Cuisson";"0,290318883378208"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"Electricité";"Eclairage";"0,183728355869947"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"Electricité";"ECS";"0,621046277686219"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"Electricité";"Froid";"0,334367584613793"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"Electricité";"Lavage";"0,37666558624174"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"Electricité";"Tous usages";"2,91932127614114"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"ENRt";"Chauffage";"2,09665698359101"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"ENRt";"ECS";"0,000867182038788246"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"ENRt";"Tous usages";"2,0975241656298"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"PP";"Chauffage";"2,43161698892739"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"PP";"Cuisson";"0,136977708944993"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"PP";"ECS";"0,262730416823847"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"PP";"Loisirs";"0,0580534822412558"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"PP";"Tous usages";"2,88937859693749"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"Toutes énergies";"Autre électricité spécifique";"0,67434555349349"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"Toutes énergies";"Chauffage";"4,96712300737615"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"Toutes énergies";"Cuisson";"0,427296592323201"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"Toutes énergies";"Eclairage";"0,183728355869947"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"Toutes énergies";"ECS";"0,884643876548854"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"Toutes énergies";"Froid";"0,334367584613793"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"Toutes énergies";"Lavage";"0,37666558624174"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"Toutes énergies";"Loisirs";"0,0580534822412558"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Résidentiel";"Toutes énergies";"Tous usages";"7,90622403870843"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"Electricité";"Autres usages";"0,0229703031483908"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"Electricité";"Chauffage";"0,208909046594195"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"Electricité";"Climatisation";"0,0694382596052275"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"Electricité";"Cuisson";"0,0572494033871477"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"Electricité";"Eclairage public";"0,0747295013404953"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"Electricité";"ECS";"0,0584014952061921"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"Electricité";"Electricité spécifique";"0,22054176141623"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"Electricité";"Tous usages";"0,712239770697878"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"ENRt";"Autres usages";"0,00183810315272171"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"ENRt";"Chauffage";"0,0279675170849866"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"ENRt";"Cuisson";"0,00449091530921273"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"ENRt";"ECS";"0,0043268481407746"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"ENRt";"Tous usages";"0,0386233836876956"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"PP";"Autres usages";"0,0233351978675897"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"PP";"Chauffage";"0,271526593311806"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"PP";"Cuisson";"0,00581991644627576"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"PP";"ECS";"0,0491703566200698"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"PP";"Tous usages";"0,349852064245742"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"Toutes énergies";"Autres usages";"0,0481436041687022"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"Toutes énergies";"Chauffage";"0,508403156990988"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"Toutes énergies";"Climatisation";"0,0694382596052275"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"Toutes énergies";"Cuisson";"0,0675602351426362"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"Toutes énergies";"Eclairage public";"0,0747295013404953"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"Toutes énergies";"ECS";"0,111898699967037"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"Toutes énergies";"Electricité spécifique";"0,22054176141623"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tertiaire";"Toutes énergies";"Tous usages";"1,10071521863132"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tous secteurs hors branche énergie";"CMS";"Tous usages";"0,0000705417686493439"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tous secteurs hors branche énergie";"Electricité";"Tous usages";"4,24641275429856"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tous secteurs hors branche énergie";"ENRt";"Tous usages";"2,14150071934133"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tous secteurs hors branche énergie";"Gaz";"Tous usages";"0,0244762956014712"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tous secteurs hors branche énergie";"Organo-carburants";"Tous usages";"0,754377197965117"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tous secteurs hors branche énergie";"PP";"Tous usages";"13,887025063393"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Tous secteurs hors branche énergie";"Toutes énergies";"Tous usages";"21,0538625723682"
"2016";"CC du Crestois et de Pays de Saillans Coeur de Drôme";"26183";"Mirabel-et-Blacons";"Transport routier";"Electricité";"Tous usages";"0,0035234648467258"
